Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,time/hour,time/minute,Humiditiy_d1,CO2_d1,Light_d1,Temperature_d1,Humiditiy_d3,CO2_d3,Light_d3,Temperature_d3,Humiditiy_d5,CO2_d5,Light_d5,Temperature_d5
23.6,27.236,498.4,925.2,0.00491046198855591,1,14,41,0.07600000000000051,7.2000000000000455,34.39999999999998,0.0,0.18599999999999994,24.700000000000045,34.39999999999998,-0.04999999999999716,0.3460000000000001,34.200000000000045,44.39999999999998,0.0
23.6,27.29,530.2,929.4,0.0049202748285747,1,14,42,0.053999999999998494,4.199999999999932,31.800000000000068,0.0,0.18999999999999773,20.600000000000023,57.200000000000045,-0.03999999999999915,0.31400000000000006,31.799999999999955,72.20000000000005,-0.03999999999999915
23.6,27.33,533.6,936.4,0.00492754379701558,1,14,43,0.03999999999999915,7.0,3.3999999999999773,0.0,0.16999999999999815,18.399999999999977,69.60000000000002,0.0,0.2799999999999976,35.89999999999998,69.60000000000002,-0.04999999999999716
23.6,27.34,524.25,950.0,0.0049293610654639,1,14,44,0.010000000000001563,13.600000000000023,-9.350000000000023,0.0,0.1039999999999992,24.799999999999955,25.850000000000023,0.0,0.23999999999999844,41.200000000000045,51.25,-0.03999999999999915
23.625,27.3925,498.666666666667,961.0,0.00494640574744149,1,14,45,0.05249999999999844,11.0,-25.583333333332973,0.02499999999999858,0.10249999999999915,31.600000000000023,-31.53333333333302,0.02499999999999858,0.23249999999999815,43.0,34.66666666666703,0.02499999999999858
23.6,27.39,516.333333333333,963.0,0.00493844756573873,1,14,46,-0.0024999999999977263,2.0,17.666666666666003,-0.02499999999999858,0.060000000000002274,26.600000000000023,-17.266666666666993,0.0,0.15399999999999991,37.799999999999955,17.933333333333053,0.0
23.6,27.412,501.2,958.6,0.00494244570930318,1,14,47,0.021999999999998465,-4.399999999999977,-15.133333333333042,0.0,0.07199999999999918,8.600000000000023,-23.05000000000001,0.0,0.12199999999999989,29.200000000000045,-29.000000000000057,0.0
23.6,27.5,522.0,965.333333333333,0.00495843879351724,1,14,48,0.08800000000000097,6.733333333333007,20.80000000000001,0.0,0.1075000000000017,4.33333333333303,23.333333333332973,-0.02499999999999858,0.1700000000000017,28.933333333333053,-11.600000000000023,0.0
23.6,27.525,520.5,979.25,0.00496298243218165,1,14,49,0.02499999999999858,13.91666666666697,-1.5,0.0,0.134999999999998,16.25,4.16666666666697,0.0,0.18499999999999872,29.25,-3.75,0.0
23.6,27.6,505.28571428571405,978.428571428571,0.0049766137433226295,1,14,50,0.07500000000000284,-0.8214285714290099,-15.21428571428595,0.0,0.1880000000000024,19.828571428570967,4.085714285714062,0.0,0.20750000000000313,17.42857142857099,6.6190476190470235,-0.02499999999999858
23.6,27.6,488.333333333333,983.0,0.0049766137433226295,1,14,51,0.0,4.57142857142901,-16.952380952381077,0.0,0.10000000000000142,17.66666666666697,-33.66666666666703,0.0,0.21000000000000085,20.0,-28.000000000000057,0.0
23.6,27.54,512.0,992.6,0.00496570864699156,1,14,52,-0.060000000000002274,9.600000000000023,23.666666666667027,0.0,0.015000000000000568,13.350000000000023,-8.5,0.0,0.1280000000000001,34.0,10.800000000000011,0.0
23.6,27.6,511.0,997.2,0.0049766137433226295,1,14,53,0.060000000000002274,4.600000000000023,-1.0,0.0,0.0,18.771428571429055,5.71428571428595,0.0,0.10000000000000142,31.866666666667015,-11.0,0.0
23.6166666666667,27.6333333333333,501.5,999.5,0.00498771842139186,1,14,54,0.033333333333299464,2.2999999999999545,-9.5,0.016666666666697694,0.033333333333299464,16.5,13.166666666667027,0.016666666666697694,0.1083333333333023,20.25,-19.0,0.016666666666697694
23.6666666666667,27.7,503.666666666667,1001.0,0.00501505086095386,1,14,55,0.0666666666666984,1.5,2.1666666666670267,0.05000000000000071,0.16000000000000014,8.399999999999977,-8.333333333332973,0.0666666666666984,0.09999999999999787,22.57142857142901,-1.6190476190470235,0.0666666666666984
23.6,27.7,483.166666666667,1009.5,0.00499478974690881,1,14,56,0.0,8.5,-20.5,-0.0666666666666984,0.09999999999999787,12.299999999999955,-27.833333333332973,0.0,0.09999999999999787,26.5,-5.166666666665947,0.0
23.6,27.7225,483.5,1019.0,0.0049988794929492295,1,14,57,0.022500000000000853,9.5,0.3333333333329733,0.0,0.08916666666669926,19.5,-18.0,-0.016666666666697694,0.182500000000001,26.399999999999977,-28.5,0.0
23.6,27.79,473.0,1021.0,0.00501114905119468,1,14,58,0.067499999999999,2.0,-10.5,0.0,0.08999999999999986,20.0,-30.666666666667027,-0.0666666666666984,0.18999999999999773,23.799999999999955,-38.0,0.0
23.6,27.856666666666698,470.333333333333,1024.66666666667,0.00502326760476436,1,14,59,0.0666666666666984,3.6666666666699257,-2.6666666666670267,0.0,0.15666666666669826,15.166666666669926,-12.833333333334053,0.0,0.22333333333339667,25.166666666669926,-31.166666666667027,-0.016666666666697694
23.6,27.804285714285697,480.142857142857,1030.42857142857,0.00501374584466786,1,15,0,-0.052380952381000156,5.761904761900041,9.809523809524023,0.0,0.08178571428569725,11.428571428569967,-3.3571428571430033,0.0,0.1042857142856981,29.428571428569967,-23.52380952381003,-0.0666666666666984
23.575,27.79,464.0,1026.25,0.0050035447484533604,1,15,1,-0.014285714285698248,-4.178571428569967,-16.142857142856997,-0.02500000000000213,0.0,5.25,-9.0,-0.02500000000000213,0.08999999999999986,16.75,-19.166666666667027,-0.02500000000000213
23.54,27.81,474.4,1028.0,0.00499653801060323,1,15,2,0.019999999999999574,1.75,10.399999999999977,-0.03500000000000014,-0.04666666666669883,3.3333333333300743,4.066666666667004,-0.060000000000002274,0.08749999999999858,9.0,-9.100000000000023,-0.060000000000002274
23.6,27.978,470.0,1034.8,0.00504532457442066,1,15,3,0.1680000000000028,6.7999999999999545,-4.399999999999977,0.060000000000002274,0.17371428571430414,4.371428571429988,-10.142857142856997,0.0,0.1880000000000024,13.799999999999955,-3.0,0.0
23.525,28.0,454.0,1055.5,0.00502636675819462,1,15,4,0.021999999999998465,20.700000000000045,-16.0,-0.07500000000000284,0.21000000000000085,29.25,-10.0,-0.05000000000000071,0.14333333333330245,30.833333333330074,-16.333333333332973,-0.07500000000000284
23.5,27.978,454.0,1055.25,0.0050147597241768,1,15,5,-0.021999999999998465,-0.25,0.0,-0.02499999999999858,0.1680000000000028,27.25,-20.399999999999977,-0.03999999999999915,0.17371428571430414,24.821428571430033,-26.142857142856997,-0.10000000000000142
23.5,28.0,454.0,1050.0,0.00501873480786954,1,15,6,0.021999999999998465,-5.25,0.0,0.0,0.021999999999998465,15.200000000000045,-16.0,-0.10000000000000142,0.21000000000000085,23.75,-10.0,-0.07499999999999929
23.5,28.0,454.0,1051.25,0.00501873480786954,1,15,7,0.0,1.25,0.0,0.0,0.0,-4.25,0.0,-0.02499999999999858,0.19000000000000128,23.25,-20.399999999999977,-0.03999999999999915
23.5,28.0,445.0,1053.6,0.00501873480786954,1,15,8,0.0,2.349999999999909,-9.0,0.0,0.021999999999998465,-1.650000000000091,-9.0,0.0,0.021999999999998465,18.799999999999955,-25.0,-0.10000000000000142
23.5,28.0,439.0,1055.5,0.00501873480786954,1,15,9,0.0,1.900000000000091,-6.0,0.0,0.0,5.5,-15.0,0.0,0.0,0.0,-15.0,-0.02499999999999858
23.5,28.025,444.25,1055.0,0.00502325200960961,1,15,10,0.02499999999999858,-0.5,5.25,0.0,0.02499999999999858,3.75,-9.75,0.0,0.046999999999997044,-0.25,-9.75,0.0
23.445,28.125,454.75,1059.5,0.00502449114747957,1,15,11,0.10000000000000142,4.5,10.5,-0.054999999999999716,0.125,5.900000000000091,9.75,-0.054999999999999716,0.125,9.5,0.75,-0.054999999999999716
23.39,28.18,455.8,1060.0,0.005017582274385229,1,15,12,0.054999999999999716,0.5,1.0500000000000114,-0.054999999999999716,0.17999999999999972,4.5,16.80000000000001,-0.10999999999999943,0.17999999999999972,8.75,1.8000000000000114,-0.10999999999999943
23.39,28.2,451.6,1073.6,0.005021172116350729,1,15,13,0.019999999999999574,13.599999999999909,-4.199999999999989,0.0,0.1750000000000007,18.59999999999991,7.350000000000023,-0.10999999999999943,0.1999999999999993,20.0,6.600000000000023,-0.10999999999999943
23.39,28.2,451.6,1078.6,0.005021172116350729,1,15,14,0.0,5.0,0.0,0.0,0.07499999999999929,19.09999999999991,-3.1499999999999773,-0.054999999999999716,0.1999999999999993,23.09999999999991,12.600000000000023,-0.10999999999999943
23.39,28.2,454.75,1081.0,0.005021172116350729,1,15,15,0.0,2.400000000000091,3.1499999999999773,0.0,0.019999999999999574,21.0,-1.0500000000000114,0.0,0.1750000000000007,26.0,10.5,-0.10999999999999943
23.39,28.2225,454.75,1082.0,0.00502521073769626,1,15,16,0.022500000000000853,1.0,0.0,0.0,0.022500000000000853,8.400000000000091,3.1499999999999773,0.0,0.09750000000000014,22.5,0.0,-0.054999999999999716
23.39,28.373333333333303,457.5,1088.83333333333,0.00505228580200481,1,15,17,0.15083333333330273,6.833333333330074,2.75,0.0,0.17333333333330359,10.233333333330165,5.899999999999977,0.0,0.19333333333330316,28.833333333330074,1.6999999999999886,0.0
23.37,28.39,464.0,1090.6,0.005049129542326371,1,15,18,0.016666666666697694,1.7666666666698347,6.5,-0.019999999999999574,0.19000000000000128,9.599999999999909,9.25,-0.019999999999999574,0.19000000000000128,17.0,12.399999999999977,-0.019999999999999574
23.39,28.323333333333302,464.0,1086.0,0.005043310383489479,1,15,19,-0.0666666666666984,-4.599999999999909,0.0,0.019999999999999574,0.10083333333330202,4.0,9.25,0.0,0.12333333333330287,7.400000000000091,12.399999999999977,0.0
23.373333333333303,28.445,464.0,1092.5,0.00506001703431877,1,15,20,0.12166666666669812,6.5,0.0,-0.016666666666697694,0.07166666666669741,3.6666666666699257,6.5,-0.016666666666697694,0.245000000000001,11.5,9.25,-0.016666666666697694
23.39,28.5,471.5,1103.75,0.005075024678928171,1,15,21,0.054999999999999716,11.25,7.5,0.016666666666697694,0.10999999999999943,13.150000000000091,7.5,0.019999999999999574,0.27749999999999986,21.75,16.75,0.0
23.323333333333302,28.5,475.666666666667,1104.5,0.0050544759894773,1,15,22,0.0,0.75,4.166666666667027,-0.0666666666666984,0.17666666666669784,18.5,11.666666666667027,-0.0666666666666984,0.12666666666669713,15.666666666669926,18.166666666667027,-0.0666666666666984
23.365,28.5,471.5,1103.5,0.00506731029811295,1,15,23,0.0,-1.0,-4.166666666667027,0.04166666666669627,0.054999999999999716,11.0,7.5,-0.008333333333304438,0.10999999999999943,12.900000000000091,7.5,-0.005000000000002558
23.29,28.5,467.75,1112.0,0.00504422920396206,1,15,24,0.0,8.5,-3.75,-0.07499999999999929,0.0,8.25,-3.75,-0.10000000000000142,0.17666666666669784,26.0,3.75,-0.10000000000000142
23.306666666666697,28.533333333333303,466.5,1105.66666666667,0.005055303974300989,1,15,25,0.03333333333330302,-6.333333333330074,-1.25,0.016666666666697694,0.03333333333330302,1.1666666666699257,-9.166666666667027,-0.016666666666605323,0.08833333333330273,13.166666666669926,2.5,-0.06666666666660603
23.29,28.7,464.0,1104.0,0.0050799164023321705,1,15,26,0.16666666666669627,-1.6666666666699257,-2.5,-0.016666666666697694,0.1999999999999993,0.5,-7.5,-0.07499999999999929,0.1999999999999993,0.25,-7.5,-0.10000000000000142
23.29,28.7,467.0,1117.2,0.0050799164023321705,1,15,27,0.0,13.200000000000045,3.0,0.0,0.1999999999999993,5.2000000000000455,-0.75,0.0,0.1999999999999993,12.700000000000045,-8.666666666667027,-0.03333333333330302
23.29,28.675,467.75,1121.25,0.00507545528038826,1,15,28,-0.02499999999999858,4.0499999999999545,0.75,0.0,0.1416666666666977,15.583333333330074,1.25,-0.016666666666697694,0.1750000000000007,17.75,-3.75,-0.07499999999999929
23.29,28.6166666666667,466.5,1115.66666666667,0.00506504624269139,1,15,29,-0.058333333333301596,-5.583333333330074,-1.25,0.0,-0.08333333333330017,11.666666666669926,2.5,0.0,0.11666666666669911,3.6666666666699257,-1.25,0.0
23.29,28.66,459.0,1120.0,0.00507277863768927,1,15,30,0.04333333333330103,4.333333333330074,-7.5,0.0,-0.03999999999999915,2.7999999999999545,-8.0,0.0,0.12666666666669713,14.333333333330074,-7.5,-0.016666666666697694
23.29,28.55,464.0,1123.75,0.0050531506227436,1,15,31,-0.10999999999999943,3.75,5.0,0.0,-0.125,2.5,-3.75,0.0,-0.14999999999999858,19.75,0.0,0.0
23.29,28.6,470.0,1116.0,0.0050620722953919105,1,15,32,0.05000000000000071,-7.75,6.0,0.0,-0.016666666666697694,0.3333333333300743,3.5,0.0,-0.09999999999999787,-1.2000000000000455,3.0,0.0
23.272,28.6,464.0,1126.8,0.00505652695304372,1,15,33,0.0,10.799999999999955,-6.0,-0.018000000000000682,-0.05999999999999872,6.7999999999999545,5.0,-0.018000000000000682,-0.07499999999999929,5.5499999999999545,-3.75,-0.018000000000000682
23.2,28.4175,464.0,1112.75,0.00500201570843155,1,15,34,-0.182500000000001,-14.049999999999955,0.0,-0.07199999999999918,-0.13250000000000028,-11.0,0.0,-0.08999999999999986,-0.1991666666666987,-2.9166666666699257,-2.5,-0.08999999999999986
23.23,28.5,449.0,1104.5,0.0050258311747689,1,15,35,0.08249999999999957,-8.25,-15.0,0.030000000000001137,-0.10000000000000142,-11.5,-21.0,-0.05999999999999872,-0.16000000000000014,-15.5,-10.0,-0.05999999999999872
23.29,28.5,464.0,1108.0,0.00504422920396206,1,15,36,0.0,3.5,15.0,0.05999999999999872,-0.10000000000000142,-18.799999999999955,0.0,0.018000000000000682,-0.05000000000000071,-15.75,0.0,0.0
23.215,28.6333333333333,462.333333333333,1127.83333333333,0.00504492264821108,1,15,37,0.13333333333330089,19.833333333330074,-1.6666666666670267,-0.07499999999999929,0.21583333333330046,15.083333333330074,-1.6666666666670267,0.015000000000000568,0.033333333333299464,11.833333333330074,-7.666666666667027,-0.07499999999999929
23.2,28.6,469.0,1128.75,0.005034399152374879,1,15,38,-0.033333333333299464,0.9166666666699257,6.666666666667027,-0.015000000000000568,0.10000000000000142,24.25,20.0,-0.030000000000001137,0.0,1.9500000000000455,5.0,-0.07199999999999918
23.2,28.65,469.0,1124.25,0.00504327191257943,1,15,39,0.04999999999999716,-4.5,0.0,0.0,0.14999999999999858,16.25,5.0,-0.08999999999999986,0.23249999999999815,11.5,5.0,0.0
23.2,28.62,469.0,1130.4,0.0050379482263243,1,15,40,-0.029999999999997584,6.150000000000091,0.0,0.0,-0.01333333333329989,2.5666666666700166,6.666666666667027,-0.015000000000000568,0.120000000000001,25.90000000000009,20.0,-0.030000000000001137
23.2,28.7,464.0,1138.0,0.00505214492389298,1,15,41,0.0799999999999983,7.599999999999909,-5.0,0.0,0.09999999999999787,9.25,-5.0,0.0,0.1999999999999993,30.0,0.0,-0.08999999999999986
23.2,28.7,456.5,1144.0,0.00505214492389298,1,15,42,0.0,6.0,-7.5,0.0,0.05000000000000071,19.75,-12.5,0.0,0.0666666666666984,16.166666666669926,-5.833333333332973,-0.015000000000000568
23.2,28.718000000000004,457.0,1140.0,0.0050553392694394,1,15,43,0.018000000000004235,-4.0,0.5,0.0,0.09800000000000253,9.599999999999909,-12.0,0.0,0.1180000000000021,11.25,-12.0,0.0
23.2,28.79,450.25,1139.25,0.00506811697708606,1,15,44,0.07199999999999562,-0.75,-6.75,0.0,0.08999999999999986,1.25,-13.75,0.0,0.14000000000000057,15.0,-18.75,0.0
23.2,28.79,446.0,1167.33333333333,0.00506811697708606,1,15,45,0.0,28.083333333330074,-4.25,0.0,0.08999999999999986,23.333333333330074,-10.5,0.0,0.16999999999999815,36.93333333332998,-23.0,0.0
23.14,28.79,451.6,1159.6,0.00504961840975861,1,15,46,0.0,-7.733333333330165,5.600000000000023,-0.05999999999999872,0.07199999999999562,19.59999999999991,-5.399999999999977,-0.05999999999999872,0.08999999999999986,21.59999999999991,-12.399999999999977,-0.05999999999999872
23.15,28.89,454.75,1157.75,0.00507039060666789,1,15,47,0.10000000000000142,-1.849999999999909,3.1499999999999773,0.00999999999999801,0.10000000000000142,18.5,4.5,-0.05000000000000071,0.19000000000000128,13.75,-1.75,-0.05000000000000071
23.15,28.89,448.0,1159.5,0.00507039060666789,1,15,48,0.0,1.75,-6.75,0.0,0.10000000000000142,-7.833333333330074,2.0,-0.05000000000000071,0.17199999999999704,19.5,-9.0,-0.05000000000000071
23.18,28.83,444.0,1156.4,0.00506903438932986,1,15,49,-0.060000000000002274,-3.099999999999909,-4.0,0.030000000000001137,0.03999999999999915,-3.199999999999818,-7.600000000000023,0.03999999999999915,0.03999999999999915,17.15000000000009,-6.25,-0.019999999999999574
23.1166666666667,28.945,444.0,1160.0,0.0050698094671644605,1,15,50,0.11500000000000199,3.599999999999909,0.0,-0.0633333333333006,0.054999999999999716,2.25,-10.75,-0.033333333333299464,0.15500000000000114,-7.333333333330074,-2.0,-0.08333333333330017
23.14,28.956,444.0,1169.8,0.00507897170322202,1,15,51,0.010999999999999233,9.799999999999955,0.0,0.023333333333301454,0.06599999999999895,10.299999999999955,-4.0,-0.00999999999999801,0.16600000000000037,10.200000000000045,-7.600000000000023,0.0
23.1,29.0,444.0,1176.16666666667,0.00507436212642666,1,15,52,0.04400000000000048,6.366666666669971,0.0,-0.03999999999999915,0.1700000000000017,19.766666666669835,0.0,-0.0799999999999983,0.10999999999999943,18.416666666669926,-10.75,-0.04999999999999716
23.1,29.075,444.0,1175.25,0.00508759281801227,1,15,53,0.07499999999999929,-0.9166666666699257,0.0,0.0,0.129999999999999,15.25,0.0,-0.016666666666697694,0.18499999999999872,15.75,-4.0,-0.04999999999999716
23.1,28.918000000000003,444.0,1166.6,0.00505989720917094,1,15,54,-0.15699999999999648,-8.650000000000091,0.0,0.0,-0.0379999999999967,-3.2000000000000455,0.0,-0.03999999999999915,0.08800000000000452,10.199999999999818,0.0,-0.0799999999999983
23.1,27.925,444.0,1140.25,0.0048847835460129,1,15,55,-0.9930000000000021,-26.34999999999991,0.0,0.0,-1.0749999999999993,-35.916666666669926,0.0,0.0,-1.0199999999999996,-19.75,0.0,-0.016666666666697694
23.06,27.772,444.0,1089.2,0.00484597890696344,1,15,56,-0.15300000000000225,-51.049999999999955,0.0,-0.0400000000000027,-1.3030000000000008,-86.04999999999995,0.0,-0.0400000000000027,-1.184000000000001,-80.59999999999991,0.0,-0.08000000000000185
23.02,27.555999999999997,435.0,1042.6,0.00479628399598345,1,15,57,-0.21600000000000108,-46.600000000000136,-9.0,-0.03999999999999915,-1.3620000000000054,-124.0,-9.0,-0.08000000000000185,-1.4440000000000026,-133.56666666667002,-9.0,-0.08000000000000185
23.01,27.818833333333302,432.0,1051.1,0.00483943509812856,1,15,58,0.2628333333333046,8.5,-3.0,-0.00999999999999801,-0.10616666666669872,-89.15000000000009,-12.0,-0.08999999999999986,-1.2561666666666973,-124.15000000000009,-12.0,-0.08999999999999986
23.0,28.0816666666667,429.0,1059.6,0.004882537915140921,1,15,59,0.262833333333397,8.5,-3.0,-0.010000000000001563,0.3096666666667005,-29.600000000000136,-15.0,-0.05999999999999872,-0.8363333333333038,-107.0,-15.0,-0.10000000000000142
23.0,27.956,429.0,1064.6,0.0048605176079969895,1,16,0,-0.12566666666669946,5.0,0.0,0.0,0.40000000000000213,22.0,-6.0,-0.019999999999999574,0.030999999999998806,-75.65000000000009,-15.0,-0.10000000000000142
22.981666666666698,27.908333333333303,429.0,1061.66666666667,0.00484674149485762,1,16,1,-0.0476666666666965,-2.9333333333299834,0.0,-0.01833333333330245,0.08950000000000102,10.566666666670017,-3.0,-0.02833333333330401,0.13633333333330455,-27.53333333333012,-15.0,-0.07833333333330117
23.0,27.926666666666698,429.0,1058.33333333333,0.00485537781204804,1,16,2,0.01833333333339482,-3.3333333333398514,0.0,0.01833333333330245,-0.15500000000000114,-1.2666666666698347,0.0,0.0,0.37066666666670045,15.733333333330165,-6.0,-0.019999999999999574
23.0,28.018,429.0,1061.6,0.00487138154496758,1,16,3,0.09133333333330285,3.2666666666698347,0.0,0.0,0.062000000000001165,-3.0,0.0,0.0,0.1991666666666987,10.5,-3.0,-0.010000000000001563
22.981666666666698,28.0666666666667,429.0,1070.33333333333,0.0048744541729969105,1,16,4,0.04866666666669772,8.733333333330165,0.0,-0.01833333333330245,0.1583333333333954,8.666666666660149,0.0,0.0,-0.015000000000000568,10.733333333330165,0.0,-0.01833333333330245
22.945,28.1,429.0,1074.0,0.00486938124670424,1,16,5,0.03333333333330302,3.6666666666699257,0.0,-0.03666666666669727,0.17333333333330359,15.666666666669926,0.0,-0.054999999999999716,0.1440000000000019,9.400000000000091,0.0,-0.054999999999999716
23.0,28.1,429.0,1086.25,0.0048857505561061,1,16,6,0.0,12.25,0.0,0.054999999999999716,0.08200000000000074,24.65000000000009,0.0,0.0,0.1916666666666984,24.583333333330074,0.0,0.01833333333330245
22.956,28.2,429.0,1089.6,0.00489012795696835,1,16,7,0.09999999999999787,3.349999999999909,0.0,-0.04400000000000048,0.13333333333330089,19.266666666669835,0.0,-0.025666666666698035,0.27333333333330145,31.266666666669835,0.0,-0.04400000000000048
22.9725,28.1,429.0,1085.0,0.00487755984259212,1,16,8,-0.09999999999999787,-4.599999999999909,0.0,0.016500000000000625,0.0,11.0,0.0,0.027499999999999858,0.08200000000000074,23.40000000000009,0.0,-0.027499999999999858
22.945,28.1333333333333,429.0,1085.0,0.0048752027736280795,1,16,9,0.033333333333299464,0.0,0.0,-0.027499999999999858,0.033333333333299464,-1.25,0.0,-0.054999999999999716,0.06666666666660248,14.666666666669926,0.0,-0.03666666666669727
23.0,28.2,429.0,1088.0,0.0049032746319414705,1,16,10,0.0666666666666984,3.0,0.0,0.054999999999999716,0.0,-1.599999999999909,0.0,0.04400000000000048,0.09999999999999787,14.0,0.0,0.054999999999999716
22.945,28.2,429.0,1091.75,0.00488684615185727,1,16,11,0.0,3.75,0.0,-0.054999999999999716,0.09999999999999787,6.75,0.0,-0.027499999999999858,0.09999999999999787,5.5,0.0,-0.054999999999999716
23.0,28.1333333333333,429.0,1091.33333333333,0.00489159180585966,1,16,12,-0.0666666666666984,-0.4166666666699257,0.0,0.054999999999999716,0.0,6.333333333330074,0.0,0.054999999999999716,-0.0666666666666984,1.7333333333301653,0.0,0.04400000000000048
